pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
76.845, 3.87302484e-01, 5.28403885e-05, 2.59060259e+03
76.855, 3.87354072e-01, 5.28449680e-05, 2.59052678e+03
76.865, 3.87405610e-01, 5.28495435e-05, 2.59045106e+03
76.875, 3.87457176e-01, 5.28541217e-05, 2.59037530e+03
76.885, 3.87508732e-01, 5.28586993e-05, 2.59029957e+03
76.895, 3.87560238e-01, 5.28632727e-05, 2.59022392e+03
76.905, 3.87611772e-01, 5.28678489e-05, 2.59014824e+03
76.915, 3.87663295e-01, 5.28724245e-05, 2.59007258e+03
76.925, 3.87714807e-01, 5.28769994e-05, 2.58999695e+03
76.935, 3.87766270e-01, 5.28815702e-05, 2.58992140e+03
76.945, 3.87817761e-01, 5.28861437e-05, 2.58984582e+03
76.955, 3.87869241e-01, 5.28907166e-05, 2.58977027e+03
76.965, 3.87920670e-01, 5.28952854e-05, 2.58969479e+03
76.975, 3.87972129e-01, 5.28998570e-05, 2.58961929e+03
76.985, 3.88023576e-01, 5.29044279e-05, 2.58954381e+03
76.995, 3.88075013e-01, 5.29089982e-05, 2.58946836e+03
77.005, 3.88126400e-01, 5.29135643e-05, 2.58939298e+03
77.015, 3.88177815e-01, 5.29181332e-05, 2.58931758e+03
77.025, 3.88229219e-01, 5.29227015e-05, 2.58924220e+03
77.035, 3.88280613e-01, 5.29272691e-05, 2.58916685e+03
77.045, 3.88331956e-01, 5.29318325e-05, 2.58909158e+03
77.055, 3.88383328e-01, 5.29363988e-05, 2.58901627e+03
77.065, 3.88434690e-01, 5.29409644e-05, 2.58894100e+03
77.075, 3.88486001e-01, 5.29455258e-05, 2.58886580e+03
77.085, 3.88537340e-01, 5.29500901e-05, 2.58879057e+03
77.095, 3.88588669e-01, 5.29546537e-05, 2.58871537e+03
77.105, 3.88639987e-01, 5.29592167e-05, 2.58864019e+03
77.115, 3.88691255e-01, 5.29637754e-05, 2.58856509e+03
77.125, 3.88742551e-01, 5.29683371e-05, 2.58848997e+03
77.135, 3.88793837e-01, 5.29728980e-05, 2.58841486e+03
77.145, 3.88845073e-01, 5.29774548e-05, 2.58833984e+03
77.155, 3.88896337e-01, 5.29820144e-05, 2.58826479e+03
77.165, 3.88947590e-01, 5.29865734e-05, 2.58818976e+03
77.175, 3.88998833e-01, 5.29911317e-05, 2.58811476e+03
77.185, 3.89050025e-01, 5.29956858e-05, 2.58803984e+03
77.195, 3.89101246e-01, 5.30002428e-05, 2.58796489e+03
77.205, 3.89152456e-01, 5.30047990e-05, 2.58788996e+03
77.215, 3.89203617e-01, 5.30093512e-05, 2.58781512e+03
77.225, 3.89254805e-01, 5.30139062e-05, 2.58774024e+03
77.235, 3.89305983e-01, 5.30184604e-05, 2.58766539e+03
77.245, 3.89357150e-01, 5.30230141e-05, 2.58759056e+03
77.255, 3.89408267e-01, 5.30275636e-05, 2.58751581e+03
77.265, 3.89459413e-01, 5.30321159e-05, 2.58744103e+03
77.275, 3.89510547e-01, 5.30366675e-05, 2.58736628e+03
77.285, 3.89561671e-01, 5.30412185e-05, 2.58729155e+03
77.295, 3.89612746e-01, 5.30457653e-05, 2.58721691e+03
77.305, 3.89663848e-01, 5.30503149e-05, 2.58714223e+03
77.315, 3.89714940e-01, 5.30548639e-05, 2.58706758e+03
77.325, 3.89765982e-01, 5.30594087e-05, 2.58699301e+03
77.335, 3.89817052e-01, 5.30639564e-05, 2.58691840e+03
77.345, 3.89868111e-01, 5.30685034e-05, 2.58684382e+03
77.355, 3.89919160e-01, 5.30730497e-05, 2.58676927e+03
77.365, 3.89970159e-01, 5.30775918e-05, 2.58669480e+03
77.375, 3.90021186e-01, 5.30821368e-05, 2.58662029e+03
77.385, 3.90072202e-01, 5.30866811e-05, 2.58654582e+03
77.395, 3.90123169e-01, 5.30912213e-05, 2.58647142e+03
77.405, 3.90174164e-01, 5.30957643e-05, 2.58639699e+03
77.415, 3.90225148e-01, 5.31003066e-05, 2.58632258e+03
77.425, 3.90276122e-01, 5.31048483e-05, 2.58624820e+03
77.435, 3.90327045e-01, 5.31093858e-05, 2.58617391e+03
77.445, 3.90377997e-01, 5.31139261e-05, 2.58609958e+03
77.455, 3.90428938e-01, 5.31184658e-05, 2.58602527e+03
77.465, 3.90479830e-01, 5.31230013e-05, 2.58595105e+03
77.475, 3.90530750e-01, 5.31275397e-05, 2.58587679e+03
77.485, 3.90581659e-01, 5.31320773e-05, 2.58580256e+03
77.495, 3.90632557e-01, 5.31366143e-05, 2.58572835e+03
77.505, 3.90683406e-01, 5.31411472e-05, 2.58565423e+03
77.515, 3.90734282e-01, 5.31456829e-05, 2.58558007e+03
77.525, 3.90785149e-01, 5.31502179e-05, 2.58550594e+03
77.535, 3.90836004e-01, 5.31547522e-05, 2.58543183e+03
77.545, 3.90886810e-01, 5.31592824e-05, 2.58535781e+03
77.555, 3.90937643e-01, 5.31638154e-05, 2.58528375e+03
77.565, 3.90988467e-01, 5.31683478e-05, 2.58520971e+03
77.575, 3.91039240e-01, 5.31728760e-05, 2.58513576e+03
77.585, 3.91090042e-01, 5.31774070e-05, 2.58506178e+03
77.595, 3.91140833e-01, 5.31819373e-05, 2.58498782e+03
77.605, 3.91191613e-01, 5.31864670e-05, 2.58491388e+03
77.615, 3.91242344e-01, 5.31909926e-05, 2.58484003e+03
77.625, 3.91293103e-01, 5.31955209e-05, 2.58476614e+03
77.635, 3.91343851e-01, 5.32000486e-05, 2.58469228e+03
77.645, 3.91394550e-01, 5.32045722e-05, 2.58461850e+03
77.655, 3.91445276e-01, 5.32090985e-05, 2.58454469e+03
77.665, 3.91495992e-01, 5.32136242e-05, 2.58447091e+03
77.675, 3.91546698e-01, 5.32181492e-05, 2.58439714e+03
77.685, 3.91597354e-01, 5.32226701e-05, 2.58432346e+03
77.695, 3.91648037e-01, 5.32271938e-05, 2.58424975e+03
77.705, 3.91698711e-01, 5.32317169e-05, 2.58417606e+03
77.715, 3.91749334e-01, 5.32362358e-05, 2.58410245e+03
77.725, 3.91799986e-01, 5.32407575e-05, 2.58402881e+03
77.735, 3.91850627e-01, 5.32452785e-05, 2.58395520e+03
77.745, 3.91901258e-01, 5.32497989e-05, 2.58388161e+03
77.755, 3.91951839e-01, 5.32543151e-05, 2.58380810e+03
77.765, 3.92002448e-01, 5.32588342e-05, 2.58373456e+03
77.775, 3.92053046e-01, 5.32633525e-05, 2.58366104e+03
77.785, 3.92103634e-01, 5.32678702e-05, 2.58358755e+03
77.795, 3.92154172e-01, 5.32723838e-05, 2.58351413e+03
77.805, 3.92204738e-01, 5.32769002e-05, 2.58344069e+03
77.815, 3.92255294e-01, 5.32814159e-05, 2.58336727e+03
77.825, 3.92305800e-01, 5.32859275e-05, 2.58329393e+03
77.835, 3.92356334e-01, 5.32904419e-05, 2.58322056e+03
77.845, 3.92406858e-01, 5.32949556e-05, 2.58314722e+03
77.855, 3.92457371e-01, 5.32994687e-05, 2.58307390e+03
77.865, 3.92507834e-01, 5.33039776e-05, 2.58300065e+03
77.875, 3.92558326e-01, 5.33084893e-05, 2.58292738e+03
77.885, 3.92608807e-01, 5.33130004e-05, 2.58285413e+03
77.895, 3.92659238e-01, 5.33175073e-05, 2.58278097e+03
77.905, 3.92709698e-01, 5.33220171e-05, 2.58270777e+03
77.915, 3.92760147e-01, 5.33265261e-05, 2.58263459e+03
77.925, 3.92810585e-01, 5.33310345e-05, 2.58256144e+03
77.935, 3.92860974e-01, 5.33355388e-05, 2.58248837e+03
77.945, 3.92911391e-01, 5.33400459e-05, 2.58241527e+03
77.955, 3.92961797e-01, 5.33445523e-05, 2.58234219e+03
77.965, 3.93012154e-01, 5.33490546e-05, 2.58226919e+03
77.975, 3.93062539e-01, 5.33535597e-05, 2.58219617e+03
77.985, 3.93112913e-01, 5.33580641e-05, 2.58212316e+03
77.995, 3.93163277e-01, 5.33625678e-05, 2.58205018e+03
78.005, 3.93213591e-01, 5.33670674e-05, 2.58197728e+03
78.015, 3.93263933e-01, 5.33715699e-05, 2.58190435e+03
78.025, 3.93314265e-01, 5.33760716e-05, 2.58183144e+03
78.035, 3.93364586e-01, 5.33805727e-05, 2.58175856e+03
78.045, 3.93414858e-01, 5.33850697e-05, 2.58168576e+03
78.055, 3.93465157e-01, 5.33895694e-05, 2.58161292e+03
78.065, 3.93515446e-01, 5.33940685e-05, 2.58154011e+03
78.075, 3.93565686e-01, 5.33985635e-05, 2.58146738e+03
78.085, 3.93615954e-01, 5.34030613e-05, 2.58139462e+03
78.095, 3.93666211e-01, 5.34075584e-05, 2.58132188e+03
78.105, 3.93716458e-01, 5.34120548e-05, 2.58124917e+03
78.115, 3.93766655e-01, 5.34165471e-05, 2.58117653e+03
78.125, 3.93816880e-01, 5.34210422e-05, 2.58110387e+03
78.135, 3.93867095e-01, 5.34255367e-05, 2.58103123e+03
78.145, 3.93917260e-01, 5.34300270e-05, 2.58095867e+03
78.155, 3.93967454e-01, 5.34345201e-05, 2.58088608e+03
78.165, 3.94017636e-01, 5.34390126e-05, 2.58081351e+03
78.175, 3.94067808e-01, 5.34435043e-05, 2.58074096e+03
78.185, 3.94117932e-01, 5.34479920e-05, 2.58066850e+03
78.195, 3.94168082e-01, 5.34524825e-05, 2.58059600e+03
78.205, 3.94218223e-01, 5.34569722e-05, 2.58052353e+03
78.215, 3.94268314e-01, 5.34614579e-05, 2.58045114e+03
78.225, 3.94318433e-01, 5.34659464e-05, 2.58037871e+03
78.235, 3.94368541e-01, 5.34704342e-05, 2.58030632e+03
78.245, 3.94418639e-01, 5.34749213e-05, 2.58023394e+03
78.255, 3.94468688e-01, 5.34794044e-05, 2.58016164e+03
78.265, 3.94518764e-01, 5.34838902e-05, 2.58008932e+03
78.275, 3.94568830e-01, 5.34883753e-05, 2.58001701e+03
78.285, 3.94618886e-01, 5.34928598e-05, 2.57994474e+03
78.295, 3.94668892e-01, 5.34973401e-05, 2.57987254e+03
78.305, 3.94718926e-01, 5.35018233e-05, 2.57980030e+03
78.315, 3.94768950e-01, 5.35063058e-05, 2.57972810e+03
78.325, 3.94818924e-01, 5.35107842e-05, 2.57965597e+03
78.335, 3.94868927e-01, 5.35152653e-05, 2.57958381e+03
78.345, 3.94918918e-01, 5.35197458e-05, 2.57951168e+03
78.355, 3.94968899e-01, 5.35242256e-05, 2.57943957e+03
78.365, 3.95018832e-01, 5.35287013e-05, 2.57936753e+03
78.375, 3.95068792e-01, 5.35331798e-05, 2.57929547e+03
78.385, 3.95118741e-01, 5.35376577e-05, 2.57922343e+03
78.395, 3.95168642e-01, 5.35421314e-05, 2.57915147e+03
78.405, 3.95218570e-01, 5.35466079e-05, 2.57907948e+03
78.415, 3.95268487e-01, 5.35510838e-05, 2.57900751e+03
78.425, 3.95318394e-01, 5.35555589e-05, 2.57893557e+03
78.435, 3.95368253e-01, 5.35600300e-05, 2.57886371e+03
78.445, 3.95418139e-01, 5.35645039e-05, 2.57879181e+03
78.455, 3.95468014e-01, 5.35689770e-05, 2.57871994e+03
78.465, 3.95517841e-01, 5.35734462e-05, 2.57864815e+03
78.475, 3.95567695e-01, 5.35779180e-05, 2.57857632e+03
78.485, 3.95617538e-01, 5.35823892e-05, 2.57850452e+03
78.495, 3.95667371e-01, 5.35868597e-05, 2.57843275e+03
78.505, 3.95717156e-01, 5.35913262e-05, 2.57836105e+03
78.515, 3.95766968e-01, 5.35957954e-05, 2.57828932e+03
78.525, 3.95816769e-01, 5.36002639e-05, 2.57821762e+03
78.535, 3.95866560e-01, 5.36047318e-05, 2.57814594e+03
78.545, 3.95916302e-01, 5.36091956e-05, 2.57807434e+03
78.555, 3.95966071e-01, 5.36136621e-05, 2.57800270e+03
78.565, 3.96015830e-01, 5.36181280e-05, 2.57793110e+03
78.575, 3.96065541e-01, 5.36225898e-05, 2.57785957e+03
78.585, 3.96115279e-01, 5.36270544e-05, 2.57778800e+03
78.595, 3.96165006e-01, 5.36315183e-05, 2.57771647e+03
78.605, 3.96214723e-01, 5.36359815e-05, 2.57764495e+03
78.615, 3.96264392e-01, 5.36404406e-05, 2.57757352e+03
78.625, 3.96314087e-01, 5.36449025e-05, 2.57750205e+03
78.635, 3.96363772e-01, 5.36493638e-05, 2.57743061e+03
78.645, 3.96413409e-01, 5.36538210e-05, 2.57735924e+03
78.655, 3.96463073e-01, 5.36582809e-05, 2.57728785e+03
78.665, 3.96512727e-01, 5.36627401e-05, 2.57721648e+03
78.675, 3.96562370e-01, 5.36671987e-05, 2.57714513e+03
78.685, 3.96611965e-01, 5.36716532e-05, 2.57707386e+03
78.695, 3.96661587e-01, 5.36761105e-05, 2.57700256e+03
78.705, 3.96711198e-01, 5.36805671e-05, 2.57693128e+03
78.715, 3.96760761e-01, 5.36850196e-05, 2.57686009e+03
78.725, 3.96810352e-01, 5.36894749e-05, 2.57678886e+03
78.735, 3.96859931e-01, 5.36939295e-05, 2.57671765e+03
78.745, 3.96909501e-01, 5.36983834e-05, 2.57664647e+03
78.755, 3.96959022e-01, 5.37028333e-05, 2.57657537e+03
78.765, 3.97008570e-01, 5.37072859e-05, 2.57650423e+03
78.775, 3.97058108e-01, 5.37117379e-05, 2.57643312e+03
78.785, 3.97107635e-01, 5.37161892e-05, 2.57636203e+03
78.795, 3.97157114e-01, 5.37206364e-05, 2.57629102e+03
78.805, 3.97206620e-01, 5.37250864e-05, 2.57621998e+03
78.815, 3.97256116e-01, 5.37295357e-05, 2.57614897e+03
78.825, 3.97305564e-01, 5.37339809e-05, 2.57607803e+03
78.835, 3.97355038e-01, 5.37384289e-05, 2.57600706e+03
78.845, 3.97404503e-01, 5.37428762e-05, 2.57593612e+03
78.855, 3.97453956e-01, 5.37473229e-05, 2.57586519e+03
78.865, 3.97503362e-01, 5.37517655e-05, 2.57579435e+03
78.875, 3.97552795e-01, 5.37562108e-05, 2.57572347e+03
78.885, 3.97602217e-01, 5.37606555e-05, 2.57565262e+03
78.895, 3.97651591e-01, 5.37650961e-05, 2.57558185e+03
78.905, 3.97700992e-01, 5.37695394e-05, 2.57551104e+03
78.915, 3.97750383e-01, 5.37739821e-05, 2.57544026e+03
78.925, 3.97799763e-01, 5.37784241e-05, 2.57536951e+03
78.935, 3.97849095e-01, 5.37828621e-05, 2.57529883e+03
78.945, 3.97898454e-01, 5.37873028e-05, 2.57522812e+03
78.955, 3.97947803e-01, 5.37917428e-05, 2.57515743e+03
78.965, 3.97997104e-01, 5.37961788e-05, 2.57508682e+03
78.975, 3.98046432e-01, 5.38006175e-05, 2.57501618e+03
78.985, 3.98095749e-01, 5.38050555e-05, 2.57494556e+03
78.995, 3.98145056e-01, 5.38094929e-05, 2.57487497e+03
79.005, 3.98194315e-01, 5.38139262e-05, 2.57480445e+03
79.015, 3.98243600e-01, 5.38183623e-05, 2.57473391e+03
79.025, 3.98292876e-01, 5.38227977e-05, 2.57466338e+03
79.035, 3.98342141e-01, 5.38272324e-05, 2.57459289e+03
79.045, 3.98391358e-01, 5.38316631e-05, 2.57452246e+03
79.055, 3.98440602e-01, 5.38360965e-05, 2.57445201e+03
79.065, 3.98489835e-01, 5.38405293e-05, 2.57438158e+03
79.075, 3.98539021e-01, 5.38449580e-05, 2.57431123e+03
79.085, 3.98588234e-01, 5.38493894e-05, 2.57424085e+03
79.095, 3.98637436e-01, 5.38538202e-05, 2.57417049e+03
79.105, 3.98686628e-01, 5.38582503e-05, 2.57410015e+03
79.115, 3.98735771e-01, 5.38626763e-05, 2.57402989e+03
79.125, 3.98784942e-01, 5.38671051e-05, 2.57395960e+03
79.135, 3.98834103e-01, 5.38715332e-05, 2.57388934e+03
79.145, 3.98883215e-01, 5.38759573e-05, 2.57381915e+03
79.155, 3.98932354e-01, 5.38803841e-05, 2.57374893e+03
79.165, 3.98981483e-01, 5.38848103e-05, 2.57367873e+03
79.175, 3.99030602e-01, 5.38892357e-05, 2.57360856e+03
79.185, 3.99079673e-01, 5.38936572e-05, 2.57353847e+03
79.195, 3.99128770e-01, 5.38980813e-05, 2.57346834e+03
79.205, 3.99177858e-01, 5.39025048e-05, 2.57339824e+03
79.215, 3.99226897e-01, 5.39069243e-05, 2.57332821e+03
79.225, 3.99275964e-01, 5.39113464e-05, 2.57325815e+03
79.235, 3.99325020e-01, 5.39157679e-05, 2.57318812e+03
79.245, 3.99374065e-01, 5.39201888e-05, 2.57311811e+03
79.255, 3.99423063e-01, 5.39246056e-05, 2.57304818e+03
79.265, 3.99472087e-01, 5.39290251e-05, 2.57297822e+03
79.275, 3.99521102e-01, 5.39334440e-05, 2.57290827e+03
79.285, 3.99570106e-01, 5.39378622e-05, 2.57283836e+03
79.295, 3.99619062e-01, 5.39422764e-05, 2.57276852e+03
79.305, 3.99668045e-01, 5.39466933e-05, 2.57269865e+03
79.315, 3.99717017e-01, 5.39511095e-05, 2.57262880e+03
79.325, 3.99765942e-01, 5.39555217e-05, 2.57255903e+03
79.335, 3.99814894e-01, 5.39599366e-05, 2.57248923e+03
79.345, 3.99863835e-01, 5.39643508e-05, 2.57241945e+03
79.355, 3.99912766e-01, 5.39687644e-05, 2.57234969e+03
79.365, 3.99961649e-01, 5.39731740e-05, 2.57228002e+03
79.375, 4.00010560e-01, 5.39775862e-05, 2.57221031e+03
79.385, 4.00059459e-01, 5.39819978e-05, 2.57214062e+03
79.395, 4.00108311e-01, 5.39864054e-05, 2.57207101e+03
79.405, 4.00157190e-01, 5.39908157e-05, 2.57200137e+03
79.415, 4.00206059e-01, 5.39952253e-05, 2.57193176e+03
79.425, 4.00254917e-01, 5.39996343e-05, 2.57186216e+03
79.435, 4.00303727e-01, 5.40040392e-05, 2.57179265e+03
79.445, 4.00352565e-01, 5.40084468e-05, 2.57172310e+03
79.455, 4.00401392e-01, 5.40128538e-05, 2.57165358e+03
79.465, 4.00450171e-01, 5.40172568e-05, 2.57158413e+03
79.475, 4.00498977e-01, 5.40216624e-05, 2.57151465e+03
79.485, 4.00547773e-01, 5.40260674e-05, 2.57144519e+03
79.495, 4.00596559e-01, 5.40304718e-05, 2.57137576e+03
79.505, 4.00645296e-01, 5.40348721e-05, 2.57130641e+03
79.515, 4.00694061e-01, 5.40392751e-05, 2.57123702e+03
79.525, 4.00742815e-01, 5.40436775e-05, 2.57116766e+03
79.535, 4.00791559e-01, 5.40480792e-05, 2.57109832e+03
79.545, 4.00840256e-01, 5.40524769e-05, 2.57102905e+03
79.555, 4.00888979e-01, 5.40568773e-05, 2.57095976e+03
79.565, 4.00937692e-01, 5.40612770e-05, 2.57089049e+03
79.575, 4.00986357e-01, 5.40656727e-05, 2.57082129e+03
79.585, 4.01035049e-01, 5.40700711e-05, 2.57075207e+03
79.595, 4.01083731e-01, 5.40744689e-05, 2.57068287e+03
79.605, 4.01132402e-01, 5.40788660e-05, 2.57061369e+03
79.615, 4.01181026e-01, 5.40832590e-05, 2.57054458e+03
79.625, 4.01229677e-01, 5.40876548e-05, 2.57047545e+03
79.635, 4.01278317e-01, 5.40920499e-05, 2.57040634e+03
79.645, 4.01326910e-01, 5.40964410e-05, 2.57033730e+03
79.655, 4.01375530e-01, 5.41008348e-05, 2.57026824e+03
79.665, 4.01424139e-01, 5.41052280e-05, 2.57019920e+03
79.675, 4.01472738e-01, 5.41096204e-05, 2.57013018e+03
79.685, 4.01521289e-01, 5.41140089e-05, 2.57006123e+03
79.695, 4.01569867e-01, 5.41184001e-05, 2.56999226e+03
79.705, 4.01618435e-01, 5.41227906e-05, 2.56992331e+03
79.715, 4.01666956e-01, 5.41271771e-05, 2.56985443e+03
79.725, 4.01715503e-01, 5.41315663e-05, 2.56978553e+03
79.735, 4.01764040e-01, 5.41359548e-05, 2.56971665e+03
79.745, 4.01812567e-01, 5.41403426e-05, 2.56964779e+03
79.755, 4.01861046e-01, 5.41447265e-05, 2.56957900e+03
79.765, 4.01909552e-01, 5.41491131e-05, 2.56951019e+03
79.775, 4.01958047e-01, 5.41534990e-05, 2.56944140e+03
79.785, 4.02006533e-01, 5.41578842e-05, 2.56937263e+03
79.795, 4.02054971e-01, 5.41622654e-05, 2.56930394e+03
79.805, 4.02103435e-01, 5.41666494e-05, 2.56923521e+03
79.815, 4.02151889e-01, 5.41710326e-05, 2.56916651e+03
79.825, 4.02200296e-01, 5.41754119e-05, 2.56909789e+03
79.835, 4.02248730e-01, 5.41797938e-05, 2.56902923e+03
79.845, 4.02297153e-01, 5.41841751e-05, 2.56896060e+03
79.855, 4.02345567e-01, 5.41885558e-05, 2.56889199e+03
79.865, 4.02393932e-01, 5.41929324e-05, 2.56882346e+03
79.875, 4.02442325e-01, 5.41973117e-05, 2.56875489e+03
79.885, 4.02490707e-01, 5.42016904e-05, 2.56868635e+03
79.895, 4.02539042e-01, 5.42060650e-05, 2.56861789e+03
79.905, 4.02587403e-01, 5.42104424e-05, 2.56854939e+03
79.915, 4.02635755e-01, 5.42148191e-05, 2.56848092e+03
79.925, 4.02684096e-01, 5.42191951e-05, 2.56841247e+03
79.935, 4.02732389e-01, 5.42235671e-05, 2.56834409e+03
79.945, 4.02780710e-01, 5.42279419e-05, 2.56827569e+03
79.955, 4.02829020e-01, 5.42323159e-05, 2.56820730e+03
79.965, 4.02877283e-01, 5.42366860e-05, 2.56813900e+03
79.975, 4.02925572e-01, 5.42410587e-05, 2.56807066e+03
79.985, 4.02973852e-01, 5.42454308e-05, 2.56800234e+03
79.995, 4.03022120e-01, 5.42498023e-05, 2.56793405e+03
80.005, 4.03070342e-01, 5.42541697e-05, 2.56786583e+03
80.015, 4.03118591e-01, 5.42585398e-05, 2.56779759e+03
80.025, 4.03166829e-01, 5.42629093e-05, 2.56772936e+03
80.035, 4.03215057e-01, 5.42672781e-05, 2.56766116e+03
80.045, 4.03263237e-01, 5.42716429e-05, 2.56759303e+03
80.055, 4.03311445e-01, 5.42760104e-05, 2.56752488e+03
80.065, 4.03359642e-01, 5.42803773e-05, 2.56745674e+03
80.075, 4.03407792e-01, 5.42847401e-05, 2.56738868e+03
80.085, 4.03455968e-01, 5.42891056e-05, 2.56732059e+03
80.095, 4.03504135e-01, 5.42934705e-05, 2.56725253e+03
80.105, 4.03552291e-01, 5.42978347e-05, 2.56718448e+03
80.115, 4.03600400e-01, 5.43021950e-05, 2.56711651e+03
80.125, 4.03648535e-01, 5.43065579e-05, 2.56704851e+03
80.135, 4.03696660e-01, 5.43109201e-05, 2.56698054e+03
80.145, 4.03744739e-01, 5.43152784e-05, 2.56691263e+03
80.155, 4.03792843e-01, 5.43196393e-05, 2.56684470e+03
80.165, 4.03840938e-01, 5.43239996e-05, 2.56677679e+03
80.175, 4.03889022e-01, 5.43283592e-05, 2.56670890e+03
80.185, 4.03937060e-01, 5.43327149e-05, 2.56664109e+03
80.195, 4.03985123e-01, 5.43370732e-05, 2.56657325e+03
80.205, 4.04033177e-01, 5.43414308e-05, 2.56650543e+03
80.215, 4.04081184e-01, 5.43457845e-05, 2.56643768e+03
80.225, 4.04129217e-01, 5.43501409e-05, 2.56636991e+03
80.235, 4.04177239e-01, 5.43544965e-05, 2.56630216e+03
80.245, 4.04225252e-01, 5.43588516e-05, 2.56623442e+03
80.255, 4.04273218e-01, 5.43632026e-05, 2.56616677e+03
80.265, 4.04321210e-01, 5.43675564e-05, 2.56609908e+03
80.275, 4.04369192e-01, 5.43719094e-05, 2.56603142e+03
80.285, 4.04417164e-01, 5.43762619e-05, 2.56596378e+03
80.295, 4.04465089e-01, 5.43806103e-05, 2.56589621e+03
80.305, 4.04513040e-01, 5.43849614e-05, 2.56582862e+03
80.315, 4.04560981e-01, 5.43893119e-05, 2.56576104e+03
80.325, 4.04608875e-01, 5.43936584e-05, 2.56569354e+03
80.335, 4.04656796e-01, 5.43980075e-05, 2.56562601e+03
80.345, 4.04704706e-01, 5.44023560e-05, 2.56555850e+03
80.355, 4.04752607e-01, 5.44067038e-05, 2.56549102e+03
80.365, 4.04800460e-01, 5.44110477e-05, 2.56542361e+03
80.375, 4.04848340e-01, 5.44153942e-05, 2.56535617e+03
80.385, 4.04896210e-01, 5.44197401e-05, 2.56528875e+03
80.395, 4.04944033e-01, 5.44240820e-05, 2.56522141e+03
80.405, 4.04991882e-01, 5.44284266e-05, 2.56515403e+03
80.415, 4.05039721e-01, 5.44327705e-05, 2.56508668e+03
80.425, 4.05087550e-01, 5.44371137e-05, 2.56501935e+03
80.435, 4.05135332e-01, 5.44414530e-05, 2.56495210e+03
80.445, 4.05183141e-01, 5.44457950e-05, 2.56488481e+03
80.455, 4.05230939e-01, 5.44501363e-05, 2.56481755e+03
80.465, 4.05278691e-01, 5.44544736e-05, 2.56475036e+03
80.475, 4.05326468e-01, 5.44588136e-05, 2.56468314e+03
80.485, 4.05374236e-01, 5.44631529e-05, 2.56461595e+03
80.495, 4.05421994e-01, 5.44674916e-05, 2.56454877e+03
80.505, 4.05469705e-01, 5.44718264e-05, 2.56448167e+03
80.515, 4.05517442e-01, 5.44761637e-05, 2.56441454e+03
80.525, 4.05565169e-01, 5.44805005e-05, 2.56434744e+03
80.535, 4.05612886e-01, 5.44848365e-05, 2.56428035e+03
80.545, 4.05660557e-01, 5.44891686e-05, 2.56421334e+03
80.555, 4.05708253e-01, 5.44935034e-05, 2.56414630e+03
80.565, 4.05755940e-01, 5.44978375e-05, 2.56407928e+03
80.575, 4.05803579e-01, 5.45021677e-05, 2.56401233e+03
80.585, 4.05851246e-01, 5.45065005e-05, 2.56394536e+03
80.595, 4.05898902e-01, 5.45108326e-05, 2.56387841e+03
80.605, 4.05946547e-01, 5.45151641e-05, 2.56381148e+03
80.615, 4.05994147e-01, 5.45194917e-05, 2.56374462e+03
80.625, 4.06041772e-01, 5.45238219e-05, 2.56367773e+03
80.635, 4.06089388e-01, 5.45281514e-05, 2.56361087e+03
80.645, 4.06136957e-01, 5.45324770e-05, 2.56354408e+03
80.655, 4.06184552e-01, 5.45368053e-05, 2.56347726e+03
80.665, 4.06232137e-01, 5.45411329e-05, 2.56341046e+03
80.675, 4.06279711e-01, 5.45454598e-05, 2.56334368e+03
80.685, 4.06327240e-01, 5.45497828e-05, 2.56327698e+03
80.695, 4.06374794e-01, 5.45541084e-05, 2.56321025e+03
80.705, 4.06422339e-01, 5.45584334e-05, 2.56314353e+03
80.715, 4.06469837e-01, 5.45627544e-05, 2.56307690e+03
80.725, 4.06517361e-01, 5.45670781e-05, 2.56301023e+03
80.735, 4.06564875e-01, 5.45714011e-05, 2.56294359e+03
80.745, 4.06612379e-01, 5.45757235e-05, 2.56287696e+03
80.755, 4.06659836e-01, 5.45800420e-05, 2.56281041e+03
80.765, 4.06707320e-01, 5.45843630e-05, 2.56274384e+03
80.775, 4.06754794e-01, 5.45886835e-05, 2.56267728e+03
80.785, 4.06802257e-01, 5.45930032e-05, 2.56261074e+03
80.795, 4.06849674e-01, 5.45973190e-05, 2.56254428e+03
80.805, 4.06897118e-01, 5.46016375e-05, 2.56247779e+03
80.815, 4.06944551e-01, 5.46059553e-05, 2.56241132e+03
80.825, 4.06991938e-01, 5.46102692e-05, 2.56234493e+03
80.835, 4.07039350e-01, 5.46145857e-05, 2.56227850e+03
80.845, 4.07086753e-01, 5.46189016e-05, 2.56221210e+03
80.855, 4.07134146e-01, 5.46232168e-05, 2.56214572e+03
80.865, 4.07181493e-01, 5.46275281e-05, 2.56207941e+03
80.875, 4.07228865e-01, 5.46318420e-05, 2.56201307e+03
80.885, 4.07276228e-01, 5.46361553e-05, 2.56194675e+03
80.895, 4.07323544e-01, 5.46404646e-05, 2.56188051e+03
80.905, 4.07370886e-01, 5.46447766e-05, 2.56181424e+03
80.915, 4.07418218e-01, 5.46490879e-05, 2.56174799e+03
80.925, 4.07465540e-01, 5.46533985e-05, 2.56168176e+03
80.935, 4.07512816e-01, 5.46577053e-05, 2.56161560e+03
