pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
78.275, 7.70031317e-01, 9.72101501e-05, 1.44818375e+03
78.285, 7.70042121e-01, 9.72124119e-05, 1.44818295e+03
78.295, 7.70052915e-01, 9.72146719e-05, 1.44818215e+03
78.305, 7.70063716e-01, 9.72169335e-05, 1.44818135e+03
78.315, 7.70074516e-01, 9.72191949e-05, 1.44818056e+03
78.325, 7.70085308e-01, 9.72214545e-05, 1.44817976e+03
78.335, 7.70096106e-01, 9.72237156e-05, 1.44817896e+03
78.345, 7.70106904e-01, 9.72259767e-05, 1.44817817e+03
78.355, 7.70117700e-01, 9.72282376e-05, 1.44817737e+03
78.365, 7.70128487e-01, 9.72304966e-05, 1.44817658e+03
78.375, 7.70139282e-01, 9.72327573e-05, 1.44817579e+03
78.385, 7.70150075e-01, 9.72350178e-05, 1.44817500e+03
78.395, 7.70160860e-01, 9.72372764e-05, 1.44817421e+03
78.405, 7.70171651e-01, 9.72395367e-05, 1.44817342e+03
78.415, 7.70182442e-01, 9.72417968e-05, 1.44817263e+03
78.425, 7.70193232e-01, 9.72440567e-05, 1.44817184e+03
78.435, 7.70204012e-01, 9.72463148e-05, 1.44817106e+03
78.445, 7.70214800e-01, 9.72485746e-05, 1.44817027e+03
78.455, 7.70225587e-01, 9.72508341e-05, 1.44816949e+03
78.465, 7.70236364e-01, 9.72530919e-05, 1.44816871e+03
78.475, 7.70247149e-01, 9.72553512e-05, 1.44816793e+03
78.485, 7.70257933e-01, 9.72576103e-05, 1.44816714e+03
78.495, 7.70268716e-01, 9.72598694e-05, 1.44816636e+03
78.505, 7.70279489e-01, 9.72621266e-05, 1.44816559e+03
78.515, 7.70290270e-01, 9.72643854e-05, 1.44816481e+03
78.525, 7.70301050e-01, 9.72666440e-05, 1.44816403e+03
78.535, 7.70311829e-01, 9.72689025e-05, 1.44816325e+03
78.545, 7.70322599e-01, 9.72711592e-05, 1.44816248e+03
78.555, 7.70333376e-01, 9.72734174e-05, 1.44816170e+03
78.565, 7.70344152e-01, 9.72756756e-05, 1.44816093e+03
78.575, 7.70354919e-01, 9.72779318e-05, 1.44816016e+03
78.585, 7.70365693e-01, 9.72801897e-05, 1.44815939e+03
78.595, 7.70376466e-01, 9.72824474e-05, 1.44815862e+03
78.605, 7.70387239e-01, 9.72847050e-05, 1.44815785e+03
78.615, 7.70398002e-01, 9.72869607e-05, 1.44815708e+03
78.625, 7.70408772e-01, 9.72892181e-05, 1.44815631e+03
78.635, 7.70419541e-01, 9.72914753e-05, 1.44815555e+03
78.645, 7.70430301e-01, 9.72937306e-05, 1.44815478e+03
78.655, 7.70441069e-01, 9.72959875e-05, 1.44815402e+03
78.665, 7.70451835e-01, 9.72982443e-05, 1.44815325e+03
78.675, 7.70462601e-01, 9.73005010e-05, 1.44815249e+03
78.685, 7.70473357e-01, 9.73027558e-05, 1.44815173e+03
78.695, 7.70484120e-01, 9.73050122e-05, 1.44815097e+03
78.705, 7.70494883e-01, 9.73072685e-05, 1.44815021e+03
78.715, 7.70505636e-01, 9.73095229e-05, 1.44814945e+03
78.725, 7.70516397e-01, 9.73117789e-05, 1.44814870e+03
78.735, 7.70527156e-01, 9.73140348e-05, 1.44814794e+03
78.745, 7.70537915e-01, 9.73162905e-05, 1.44814718e+03
78.755, 7.70548664e-01, 9.73185444e-05, 1.44814643e+03
78.765, 7.70559421e-01, 9.73207999e-05, 1.44814568e+03
78.775, 7.70570177e-01, 9.73230553e-05, 1.44814492e+03
78.785, 7.70580932e-01, 9.73253105e-05, 1.44814417e+03
78.795, 7.70591677e-01, 9.73275638e-05, 1.44814342e+03
78.805, 7.70602430e-01, 9.73298188e-05, 1.44814267e+03
78.815, 7.70613182e-01, 9.73320736e-05, 1.44814192e+03
78.825, 7.70623925e-01, 9.73343266e-05, 1.44814118e+03
78.835, 7.70634675e-01, 9.73365812e-05, 1.44814043e+03
78.845, 7.70645424e-01, 9.73388356e-05, 1.44813968e+03
78.855, 7.70656172e-01, 9.73410899e-05, 1.44813894e+03
78.865, 7.70666911e-01, 9.73433423e-05, 1.44813820e+03
78.875, 7.70677657e-01, 9.73455964e-05, 1.44813745e+03
78.885, 7.70688402e-01, 9.73478503e-05, 1.44813671e+03
78.895, 7.70699138e-01, 9.73501023e-05, 1.44813597e+03
78.905, 7.70709881e-01, 9.73523560e-05, 1.44813523e+03
78.915, 7.70720624e-01, 9.73546095e-05, 1.44813449e+03
78.925, 7.70731365e-01, 9.73568629e-05, 1.44813376e+03
78.935, 7.70742097e-01, 9.73591144e-05, 1.44813302e+03
78.945, 7.70752836e-01, 9.73613675e-05, 1.44813228e+03
78.955, 7.70763575e-01, 9.73636205e-05, 1.44813155e+03
78.965, 7.70774304e-01, 9.73658716e-05, 1.44813081e+03
78.975, 7.70785041e-01, 9.73681243e-05, 1.44813008e+03
78.985, 7.70795776e-01, 9.73703769e-05, 1.44812935e+03
78.995, 7.70806511e-01, 9.73726294e-05, 1.44812862e+03
79.005, 7.70817236e-01, 9.73748800e-05, 1.44812789e+03
79.015, 7.70827969e-01, 9.73771322e-05, 1.44812716e+03
79.025, 7.70838700e-01, 9.73793843e-05, 1.44812643e+03
79.035, 7.70849431e-01, 9.73816362e-05, 1.44812571e+03
79.045, 7.70860153e-01, 9.73838863e-05, 1.44812498e+03
79.055, 7.70870882e-01, 9.73861380e-05, 1.44812425e+03
79.065, 7.70881609e-01, 9.73883895e-05, 1.44812353e+03
79.075, 7.70892328e-01, 9.73906392e-05, 1.44812281e+03
79.085, 7.70903054e-01, 9.73928905e-05, 1.44812209e+03
79.095, 7.70913779e-01, 9.73951417e-05, 1.44812136e+03
79.105, 7.70924503e-01, 9.73973927e-05, 1.44812064e+03
79.115, 7.70935218e-01, 9.73996418e-05, 1.44811992e+03
79.125, 7.70945940e-01, 9.74018926e-05, 1.44811921e+03
79.135, 7.70956661e-01, 9.74041432e-05, 1.44811849e+03
79.145, 7.70967373e-01, 9.74063920e-05, 1.44811777e+03
79.155, 7.70978092e-01, 9.74086424e-05, 1.44811706e+03
79.165, 7.70988811e-01, 9.74108926e-05, 1.44811634e+03
79.175, 7.70999528e-01, 9.74131427e-05, 1.44811563e+03
79.185, 7.71010236e-01, 9.74153910e-05, 1.44811492e+03
79.195, 7.71020952e-01, 9.74176408e-05, 1.44811421e+03
79.205, 7.71031666e-01, 9.74198906e-05, 1.44811350e+03
79.215, 7.71042371e-01, 9.74221384e-05, 1.44811279e+03
79.225, 7.71053084e-01, 9.74243879e-05, 1.44811208e+03
79.235, 7.71063795e-01, 9.74266372e-05, 1.44811137e+03
79.245, 7.71074506e-01, 9.74288864e-05, 1.44811066e+03
79.255, 7.71085208e-01, 9.74311337e-05, 1.44810996e+03
79.265, 7.71095916e-01, 9.74333827e-05, 1.44810925e+03
79.275, 7.71106624e-01, 9.74356315e-05, 1.44810855e+03
79.285, 7.71117331e-01, 9.74378802e-05, 1.44810785e+03
79.295, 7.71128028e-01, 9.74401270e-05, 1.44810715e+03
79.305, 7.71138733e-01, 9.74423754e-05, 1.44810645e+03
79.315, 7.71149437e-01, 9.74446237e-05, 1.44810575e+03
79.325, 7.71160132e-01, 9.74468701e-05, 1.44810505e+03
79.335, 7.71170834e-01, 9.74491181e-05, 1.44810435e+03
79.345, 7.71181535e-01, 9.74513660e-05, 1.44810365e+03
79.355, 7.71192235e-01, 9.74536138e-05, 1.44810296e+03
79.365, 7.71202926e-01, 9.74558597e-05, 1.44810226e+03
79.375, 7.71213624e-01, 9.74581072e-05, 1.44810157e+03
79.385, 7.71224322e-01, 9.74603546e-05, 1.44810087e+03
79.395, 7.71235010e-01, 9.74626001e-05, 1.44810018e+03
79.405, 7.71245705e-01, 9.74648472e-05, 1.44809949e+03
79.415, 7.71256400e-01, 9.74670942e-05, 1.44809880e+03
79.425, 7.71267093e-01, 9.74693411e-05, 1.44809811e+03
79.435, 7.71277777e-01, 9.74715861e-05, 1.44809743e+03
79.445, 7.71288469e-01, 9.74738327e-05, 1.44809674e+03
79.455, 7.71299160e-01, 9.74760791e-05, 1.44809605e+03
79.465, 7.71309841e-01, 9.74783238e-05, 1.44809537e+03
79.475, 7.71320530e-01, 9.74805700e-05, 1.44809468e+03
79.485, 7.71331217e-01, 9.74828160e-05, 1.44809400e+03
79.495, 7.71341904e-01, 9.74850620e-05, 1.44809332e+03
79.505, 7.71352582e-01, 9.74873061e-05, 1.44809264e+03
79.515, 7.71363267e-01, 9.74895518e-05, 1.44809195e+03
79.525, 7.71373951e-01, 9.74917973e-05, 1.44809128e+03
79.535, 7.71384634e-01, 9.74940427e-05, 1.44809060e+03
79.545, 7.71395308e-01, 9.74962863e-05, 1.44808992e+03
79.555, 7.71405989e-01, 9.74985315e-05, 1.44808924e+03
79.565, 7.71416669e-01, 9.75007765e-05, 1.44808857e+03
79.575, 7.71427340e-01, 9.75030197e-05, 1.44808789e+03
79.585, 7.71438018e-01, 9.75052645e-05, 1.44808722e+03
79.595, 7.71448695e-01, 9.75075092e-05, 1.44808655e+03
79.605, 7.71459372e-01, 9.75097537e-05, 1.44808587e+03
79.615, 7.71470039e-01, 9.75119964e-05, 1.44808520e+03
79.625, 7.71480714e-01, 9.75142406e-05, 1.44808453e+03
79.635, 7.71491387e-01, 9.75164847e-05, 1.44808387e+03
79.645, 7.71502051e-01, 9.75187270e-05, 1.44808320e+03
79.655, 7.71512723e-01, 9.75209709e-05, 1.44808253e+03
79.665, 7.71523394e-01, 9.75232147e-05, 1.44808187e+03
79.675, 7.71534063e-01, 9.75254583e-05, 1.44808120e+03
79.685, 7.71544724e-01, 9.75277000e-05, 1.44808054e+03
79.695, 7.71555392e-01, 9.75299434e-05, 1.44807987e+03
79.705, 7.71566059e-01, 9.75321866e-05, 1.44807921e+03
79.715, 7.71576717e-01, 9.75344280e-05, 1.44807855e+03
79.725, 7.71587382e-01, 9.75366710e-05, 1.44807789e+03
79.735, 7.71598046e-01, 9.75389138e-05, 1.44807723e+03
79.745, 7.71608709e-01, 9.75411565e-05, 1.44807657e+03
79.755, 7.71619363e-01, 9.75433974e-05, 1.44807592e+03
79.765, 7.71630024e-01, 9.75456399e-05, 1.44807526e+03
79.775, 7.71640684e-01, 9.75478822e-05, 1.44807460e+03
79.785, 7.71651343e-01, 9.75501244e-05, 1.44807395e+03
79.795, 7.71661994e-01, 9.75523647e-05, 1.44807330e+03
79.805, 7.71672651e-01, 9.75546067e-05, 1.44807264e+03
79.815, 7.71683308e-01, 9.75568485e-05, 1.44807199e+03
79.825, 7.71693955e-01, 9.75590885e-05, 1.44807134e+03
79.835, 7.71704610e-01, 9.75613300e-05, 1.44807069e+03
79.845, 7.71715263e-01, 9.75635714e-05, 1.44807004e+03
79.855, 7.71725916e-01, 9.75658127e-05, 1.44806940e+03
79.865, 7.71736560e-01, 9.75680522e-05, 1.44806875e+03
79.875, 7.71747210e-01, 9.75702932e-05, 1.44806810e+03
79.885, 7.71757860e-01, 9.75725341e-05, 1.44806746e+03
79.895, 7.71768501e-01, 9.75747732e-05, 1.44806682e+03
79.905, 7.71779149e-01, 9.75770139e-05, 1.44806617e+03
79.915, 7.71789796e-01, 9.75792544e-05, 1.44806553e+03
79.925, 7.71800442e-01, 9.75814948e-05, 1.44806489e+03
79.935, 7.71811079e-01, 9.75837333e-05, 1.44806425e+03
79.945, 7.71821723e-01, 9.75859735e-05, 1.44806361e+03
79.955, 7.71832367e-01, 9.75882135e-05, 1.44806297e+03
79.965, 7.71843001e-01, 9.75904517e-05, 1.44806234e+03
79.975, 7.71853642e-01, 9.75926914e-05, 1.44806170e+03
79.985, 7.71864283e-01, 9.75949310e-05, 1.44806106e+03
79.995, 7.71874922e-01, 9.75971705e-05, 1.44806043e+03
80.005, 7.71885553e-01, 9.75994082e-05, 1.44805980e+03
80.015, 7.71896190e-01, 9.76016474e-05, 1.44805916e+03
80.025, 7.71906827e-01, 9.76038865e-05, 1.44805853e+03
80.035, 7.71917463e-01, 9.76061255e-05, 1.44805790e+03
80.045, 7.71928089e-01, 9.76083627e-05, 1.44805727e+03
80.055, 7.71938723e-01, 9.76106014e-05, 1.44805664e+03
80.065, 7.71949356e-01, 9.76128400e-05, 1.44805602e+03
80.075, 7.71959980e-01, 9.76150768e-05, 1.44805539e+03
80.085, 7.71970611e-01, 9.76173151e-05, 1.44805476e+03
80.095, 7.71981241e-01, 9.76195533e-05, 1.44805414e+03
80.105, 7.71991871e-01, 9.76217914e-05, 1.44805352e+03
80.115, 7.72002491e-01, 9.76240276e-05, 1.44805289e+03
80.125, 7.72013118e-01, 9.76262655e-05, 1.44805227e+03
80.135, 7.72023744e-01, 9.76285032e-05, 1.44805165e+03
80.145, 7.72034362e-01, 9.76307390e-05, 1.44805103e+03
80.155, 7.72044986e-01, 9.76329765e-05, 1.44805041e+03
80.165, 7.72055610e-01, 9.76352138e-05, 1.44804979e+03
80.175, 7.72066232e-01, 9.76374510e-05, 1.44804918e+03
80.185, 7.72076846e-01, 9.76396864e-05, 1.44804856e+03
80.195, 7.72087467e-01, 9.76419233e-05, 1.44804795e+03
80.205, 7.72098086e-01, 9.76441601e-05, 1.44804733e+03
80.215, 7.72108697e-01, 9.76463951e-05, 1.44804672e+03
80.225, 7.72119315e-01, 9.76486316e-05, 1.44804611e+03
80.235, 7.72129932e-01, 9.76508680e-05, 1.44804549e+03
80.245, 7.72140548e-01, 9.76531043e-05, 1.44804488e+03
80.255, 7.72151155e-01, 9.76553388e-05, 1.44804427e+03
80.265, 7.72161769e-01, 9.76575748e-05, 1.44804367e+03
80.275, 7.72172383e-01, 9.76598108e-05, 1.44804306e+03
80.285, 7.72182995e-01, 9.76620465e-05, 1.44804245e+03
80.295, 7.72193598e-01, 9.76642805e-05, 1.44804185e+03
80.305, 7.72204209e-01, 9.76665160e-05, 1.44804124e+03
80.315, 7.72214818e-01, 9.76687514e-05, 1.44804064e+03
80.325, 7.72225419e-01, 9.76709850e-05, 1.44804003e+03
80.335, 7.72236026e-01, 9.76732202e-05, 1.44803943e+03
80.345, 7.72246633e-01, 9.76754552e-05, 1.44803883e+03
80.355, 7.72257239e-01, 9.76776901e-05, 1.44803823e+03
80.365, 7.72267836e-01, 9.76799231e-05, 1.44803763e+03
80.375, 7.72278440e-01, 9.76821578e-05, 1.44803703e+03
80.385, 7.72289043e-01, 9.76843923e-05, 1.44803644e+03
80.395, 7.72299637e-01, 9.76866250e-05, 1.44803584e+03
80.405, 7.72310238e-01, 9.76888592e-05, 1.44803525e+03
80.415, 7.72320838e-01, 9.76910934e-05, 1.44803465e+03
80.425, 7.72331437e-01, 9.76933274e-05, 1.44803406e+03
80.435, 7.72342027e-01, 9.76955595e-05, 1.44803347e+03
80.445, 7.72352625e-01, 9.76977933e-05, 1.44803287e+03
80.455, 7.72363221e-01, 9.77000269e-05, 1.44803228e+03
80.465, 7.72373809e-01, 9.77022587e-05, 1.44803169e+03
80.475, 7.72384403e-01, 9.77044921e-05, 1.44803111e+03
80.485, 7.72394997e-01, 9.77067253e-05, 1.44803052e+03
80.495, 7.72405590e-01, 9.77089584e-05, 1.44802993e+03
80.505, 7.72416174e-01, 9.77111897e-05, 1.44802935e+03
80.515, 7.72426764e-01, 9.77134226e-05, 1.44802876e+03
80.525, 7.72437354e-01, 9.77156553e-05, 1.44802818e+03
80.535, 7.72447943e-01, 9.77178879e-05, 1.44802759e+03
80.545, 7.72458523e-01, 9.77201187e-05, 1.44802701e+03
80.555, 7.72469111e-01, 9.77223510e-05, 1.44802643e+03
80.565, 7.72479697e-01, 9.77245832e-05, 1.44802585e+03
80.575, 7.72490274e-01, 9.77268136e-05, 1.44802527e+03
80.585, 7.72500858e-01, 9.77290456e-05, 1.44802469e+03
80.595, 7.72511442e-01, 9.77312775e-05, 1.44802412e+03
80.605, 7.72522024e-01, 9.77335092e-05, 1.44802354e+03
80.615, 7.72532598e-01, 9.77357391e-05, 1.44802296e+03
80.625, 7.72543178e-01, 9.77379705e-05, 1.44802239e+03
80.635, 7.72553758e-01, 9.77402019e-05, 1.44802182e+03
80.645, 7.72564329e-01, 9.77424314e-05, 1.44802124e+03
80.655, 7.72574907e-01, 9.77446625e-05, 1.44802067e+03
80.665, 7.72585484e-01, 9.77468934e-05, 1.44802010e+03
80.675, 7.72596060e-01, 9.77491243e-05, 1.44801953e+03
80.685, 7.72606627e-01, 9.77513533e-05, 1.44801896e+03
80.695, 7.72617201e-01, 9.77535838e-05, 1.44801839e+03
80.705, 7.72627774e-01, 9.77558143e-05, 1.44801783e+03
80.715, 7.72638338e-01, 9.77580429e-05, 1.44801726e+03
80.725, 7.72648910e-01, 9.77602731e-05, 1.44801670e+03
80.735, 7.72659480e-01, 9.77625032e-05, 1.44801613e+03
80.745, 7.72670050e-01, 9.77647331e-05, 1.44801557e+03
80.755, 7.72680610e-01, 9.77669613e-05, 1.44801501e+03
80.765, 7.72691178e-01, 9.77691909e-05, 1.44801445e+03
80.775, 7.72701745e-01, 9.77714205e-05, 1.44801389e+03
80.785, 7.72712311e-01, 9.77736500e-05, 1.44801333e+03
80.795, 7.72722868e-01, 9.77758776e-05, 1.44801277e+03
80.805, 7.72733432e-01, 9.77781068e-05, 1.44801221e+03
80.815, 7.72743995e-01, 9.77803358e-05, 1.44801165e+03
80.825, 7.72754549e-01, 9.77825631e-05, 1.44801110e+03
80.835, 7.72765110e-01, 9.77847919e-05, 1.44801054e+03
80.845, 7.72775670e-01, 9.77870206e-05, 1.44800999e+03
80.855, 7.72786230e-01, 9.77892491e-05, 1.44800944e+03
80.865, 7.72796780e-01, 9.77914759e-05, 1.44800888e+03
80.875, 7.72807337e-01, 9.77937042e-05, 1.44800833e+03
80.885, 7.72817894e-01, 9.77959323e-05, 1.44800778e+03
80.895, 7.72828442e-01, 9.77981587e-05, 1.44800723e+03
80.905, 7.72838996e-01, 9.78003866e-05, 1.44800669e+03
80.915, 7.72849550e-01, 9.78026144e-05, 1.44800614e+03
80.925, 7.72860103e-01, 9.78048421e-05, 1.44800559e+03
80.935, 7.72870647e-01, 9.78070680e-05, 1.44800505e+03
80.945, 7.72881198e-01, 9.78092954e-05, 1.44800450e+03
80.955, 7.72891748e-01, 9.78115227e-05, 1.44800396e+03
80.965, 7.72902290e-01, 9.78137482e-05, 1.44800342e+03
80.975, 7.72912838e-01, 9.78159752e-05, 1.44800288e+03
80.985, 7.72923385e-01, 9.78182021e-05, 1.44800233e+03
80.995, 7.72933932e-01, 9.78204289e-05, 1.44800179e+03
81.005, 7.72944469e-01, 9.78226539e-05, 1.44800126e+03
81.015, 7.72955014e-01, 9.78248804e-05, 1.44800072e+03
81.025, 7.72965557e-01, 9.78271069e-05, 1.44800018e+03
81.035, 7.72976100e-01, 9.78293332e-05, 1.44799965e+03
81.045, 7.72986634e-01, 9.78315576e-05, 1.44799911e+03
81.055, 7.72997175e-01, 9.78337837e-05, 1.44799858e+03
81.065, 7.73007715e-01, 9.78360096e-05, 1.44799804e+03
81.075, 7.73018246e-01, 9.78382337e-05, 1.44799751e+03
81.085, 7.73028784e-01, 9.78404594e-05, 1.44799698e+03
81.095, 7.73039322e-01, 9.78426849e-05, 1.44799645e+03
81.105, 7.73049858e-01, 9.78449103e-05, 1.44799592e+03
81.115, 7.73060385e-01, 9.78471339e-05, 1.44799539e+03
81.125, 7.73070920e-01, 9.78493591e-05, 1.44799486e+03
81.135, 7.73081453e-01, 9.78515841e-05, 1.44799434e+03
81.145, 7.73091978e-01, 9.78538073e-05, 1.44799381e+03
81.155, 7.73102510e-01, 9.78560321e-05, 1.44799329e+03
81.165, 7.73113041e-01, 9.78582568e-05, 1.44799276e+03
81.175, 7.73123570e-01, 9.78604813e-05, 1.44799224e+03
81.185, 7.73134091e-01, 9.78627040e-05, 1.44799172e+03
81.195, 7.73144620e-01, 9.78649283e-05, 1.44799120e+03
81.205, 7.73155147e-01, 9.78671525e-05, 1.44799068e+03
81.215, 7.73165665e-01, 9.78693748e-05, 1.44799016e+03
81.225, 7.73176190e-01, 9.78715987e-05, 1.44798964e+03
81.235, 7.73186715e-01, 9.78738225e-05, 1.44798912e+03
81.245, 7.73197238e-01, 9.78760462e-05, 1.44798860e+03
81.255, 7.73207753e-01, 9.78782680e-05, 1.44798809e+03
81.265, 7.73218274e-01, 9.78804914e-05, 1.44798757e+03
81.275, 7.73228795e-01, 9.78827147e-05, 1.44798706e+03
81.285, 7.73239315e-01, 9.78849379e-05, 1.44798655e+03
81.295, 7.73249826e-01, 9.78871592e-05, 1.44798604e+03
81.305, 7.73260344e-01, 9.78893822e-05, 1.44798553e+03
81.315, 7.73270861e-01, 9.78916049e-05, 1.44798502e+03
81.325, 7.73281369e-01, 9.78938259e-05, 1.44798451e+03
81.335, 7.73291884e-01, 9.78960485e-05, 1.44798400e+03
81.345, 7.73302399e-01, 9.78982709e-05, 1.44798349e+03
81.355, 7.73312912e-01, 9.79004932e-05, 1.44798299e+03
81.365, 7.73323417e-01, 9.79027136e-05, 1.44798248e+03
81.375, 7.73333928e-01, 9.79049357e-05, 1.44798198e+03
81.385, 7.73344439e-01, 9.79071576e-05, 1.44798147e+03
81.395, 7.73354941e-01, 9.79093777e-05, 1.44798097e+03
81.405, 7.73365450e-01, 9.79115993e-05, 1.44798047e+03
81.415, 7.73375958e-01, 9.79138209e-05, 1.44797997e+03
81.425, 7.73386465e-01, 9.79160423e-05, 1.44797947e+03
81.435, 7.73396963e-01, 9.79182619e-05, 1.44797897e+03
81.445, 7.73407468e-01, 9.79204831e-05, 1.44797847e+03
81.455, 7.73417972e-01, 9.79227041e-05, 1.44797797e+03
81.465, 7.73428468e-01, 9.79249233e-05, 1.44797748e+03
81.475, 7.73438970e-01, 9.79271441e-05, 1.44797698e+03
81.485, 7.73449472e-01, 9.79293648e-05, 1.44797649e+03
81.495, 7.73459972e-01, 9.79315853e-05, 1.44797600e+03
81.505, 7.73470464e-01, 9.79338041e-05, 1.44797550e+03
81.515, 7.73480963e-01, 9.79360244e-05, 1.44797501e+03
81.525, 7.73491461e-01, 9.79382445e-05, 1.44797452e+03
81.535, 7.73501958e-01, 9.79404646e-05, 1.44797403e+03
81.545, 7.73512446e-01, 9.79426828e-05, 1.44797354e+03
81.555, 7.73522941e-01, 9.79449026e-05, 1.44797306e+03
81.565, 7.73533436e-01, 9.79471223e-05, 1.44797257e+03
81.575, 7.73543921e-01, 9.79493401e-05, 1.44797208e+03
81.585, 7.73554413e-01, 9.79515596e-05, 1.44797160e+03
81.595, 7.73564905e-01, 9.79537789e-05, 1.44797111e+03
81.605, 7.73575396e-01, 9.79559981e-05, 1.44797063e+03
81.615, 7.73585877e-01, 9.79582154e-05, 1.44797015e+03
81.625, 7.73596366e-01, 9.79604343e-05, 1.44796967e+03
81.635, 7.73606854e-01, 9.79626532e-05, 1.44796919e+03
81.645, 7.73617333e-01, 9.79648701e-05, 1.44796871e+03
81.655, 7.73627819e-01, 9.79670887e-05, 1.44796823e+03
81.665, 7.73638304e-01, 9.79693071e-05, 1.44796775e+03
81.675, 7.73648789e-01, 9.79715254e-05, 1.44796727e+03
81.685, 7.73659264e-01, 9.79737419e-05, 1.44796680e+03
81.695, 7.73669747e-01, 9.79759600e-05, 1.44796632e+03
81.705, 7.73680228e-01, 9.79781779e-05, 1.44796585e+03
81.715, 7.73690701e-01, 9.79803941e-05, 1.44796538e+03
81.725, 7.73701181e-01, 9.79826118e-05, 1.44796491e+03
81.735, 7.73711659e-01, 9.79848293e-05, 1.44796443e+03
81.745, 7.73722137e-01, 9.79870468e-05, 1.44796396e+03
81.755, 7.73732606e-01, 9.79892624e-05, 1.44796349e+03
81.765, 7.73743083e-01, 9.79914796e-05, 1.44796303e+03
81.775, 7.73753558e-01, 9.79936967e-05, 1.44796256e+03
81.785, 7.73764032e-01, 9.79959136e-05, 1.44796209e+03
81.795, 7.73774498e-01, 9.79981287e-05, 1.44796163e+03
81.805, 7.73784970e-01, 9.80003454e-05, 1.44796116e+03
81.815, 7.73795442e-01, 9.80025620e-05, 1.44796070e+03
81.825, 7.73805904e-01, 9.80047768e-05, 1.44796024e+03
81.835, 7.73816374e-01, 9.80069931e-05, 1.44795977e+03
81.845, 7.73826843e-01, 9.80092093e-05, 1.44795931e+03
81.855, 7.73837311e-01, 9.80114254e-05, 1.44795885e+03
81.865, 7.73847770e-01, 9.80136397e-05, 1.44795839e+03
81.875, 7.73858236e-01, 9.80158555e-05, 1.44795793e+03
81.885, 7.73868702e-01, 9.80180712e-05, 1.44795748e+03
81.895, 7.73879158e-01, 9.80202851e-05, 1.44795702e+03
81.905, 7.73889621e-01, 9.80225006e-05, 1.44795657e+03
81.915, 7.73900084e-01, 9.80247159e-05, 1.44795611e+03
81.925, 7.73910546e-01, 9.80269312e-05, 1.44795566e+03
81.935, 7.73920998e-01, 9.80291446e-05, 1.44795520e+03
81.945, 7.73931458e-01, 9.80313595e-05, 1.44795475e+03
81.955, 7.73941917e-01, 9.80335744e-05, 1.44795430e+03
81.965, 7.73952367e-01, 9.80357874e-05, 1.44795385e+03
81.975, 7.73962824e-01, 9.80380020e-05, 1.44795340e+03
81.985, 7.73973281e-01, 9.80402165e-05, 1.44795295e+03
81.995, 7.73983736e-01, 9.80424309e-05, 1.44795251e+03
82.005, 7.73994183e-01, 9.80446434e-05, 1.44795206e+03
82.015, 7.74004636e-01, 9.80468575e-05, 1.44795161e+03
82.025, 7.74015089e-01, 9.80490715e-05, 1.44795117e+03
82.035, 7.74025540e-01, 9.80512854e-05, 1.44795073e+03
82.045, 7.74035983e-01, 9.80534974e-05, 1.44795028e+03
82.055, 7.74046433e-01, 9.80557110e-05, 1.44794984e+03
82.065, 7.74056882e-01, 9.80579245e-05, 1.44794940e+03
82.075, 7.74067322e-01, 9.80601362e-05, 1.44794896e+03
82.085, 7.74077770e-01, 9.80623495e-05, 1.44794852e+03
82.095, 7.74088216e-01, 9.80645626e-05, 1.44794808e+03
82.105, 7.74098661e-01, 9.80667756e-05, 1.44794765e+03
82.115, 7.74109098e-01, 9.80689868e-05, 1.44794721e+03
82.125, 7.74119542e-01, 9.80711996e-05, 1.44794678e+03
82.135, 7.74129984e-01, 9.80734122e-05, 1.44794634e+03
82.145, 7.74140418e-01, 9.80756230e-05, 1.44794591e+03
82.155, 7.74150859e-01, 9.80778354e-05, 1.44794547e+03
82.165, 7.74161299e-01, 9.80800477e-05, 1.44794504e+03
82.175, 7.74171738e-01, 9.80822598e-05, 1.44794461e+03
82.185, 7.74182169e-01, 9.80844702e-05, 1.44794418e+03
82.195, 7.74192606e-01, 9.80866821e-05, 1.44794375e+03
82.205, 7.74203043e-01, 9.80888938e-05, 1.44794332e+03
82.215, 7.74213470e-01, 9.80911038e-05, 1.44794290e+03
82.225, 7.74223905e-01, 9.80933153e-05, 1.44794247e+03
82.235, 7.74234339e-01, 9.80955267e-05, 1.44794205e+03
82.245, 7.74244771e-01, 9.80977380e-05, 1.44794162e+03
82.255, 7.74255195e-01, 9.80999475e-05, 1.44794120e+03
82.265, 7.74265626e-01, 9.81021586e-05, 1.44794078e+03
82.275, 7.74276057e-01, 9.81043695e-05, 1.44794035e+03
82.285, 7.74286486e-01, 9.81065803e-05, 1.44793993e+03
82.295, 7.74296906e-01, 9.81087893e-05, 1.44793951e+03
82.305, 7.74307334e-01, 9.81109998e-05, 1.44793909e+03
82.315, 7.74317760e-01, 9.81132102e-05, 1.44793868e+03
82.325, 7.74328178e-01, 9.81154189e-05, 1.44793826e+03
82.335, 7.74338603e-01, 9.81176291e-05, 1.44793784e+03
82.345, 7.74349027e-01, 9.81198391e-05, 1.44793743e+03
82.355, 7.74359450e-01, 9.81220491e-05, 1.44793701e+03
82.365, 7.74369864e-01, 9.81242572e-05, 1.44793660e+03
