pressure [MPa], density [g/ml], viscosity [muPa*s], enthalpy [kJ/kg]
95.195, 1.03541246e+00, 8.58294530e-04, 1.97316280e+02
95.205, 1.03541618e+00, 8.58296338e-04, 1.97324913e+02
95.215, 1.03541990e+00, 8.58298145e-04, 1.97333539e+02
95.225, 1.03542363e+00, 8.58299953e-04, 1.97342171e+02
95.235, 1.03542735e+00, 8.58301762e-04, 1.97350803e+02
95.245, 1.03543107e+00, 8.58303572e-04, 1.97359436e+02
95.255, 1.03543479e+00, 8.58305380e-04, 1.97368061e+02
95.265, 1.03543852e+00, 8.58307189e-04, 1.97376694e+02
95.275, 1.03544224e+00, 8.58308999e-04, 1.97385326e+02
95.285, 1.03544596e+00, 8.58310809e-04, 1.97393958e+02
95.295, 1.03544968e+00, 8.58312619e-04, 1.97402583e+02
95.305, 1.03545341e+00, 8.58314429e-04, 1.97411215e+02
95.315, 1.03545713e+00, 8.58316240e-04, 1.97419847e+02
95.325, 1.03546085e+00, 8.58318050e-04, 1.97428473e+02
95.335, 1.03546457e+00, 8.58319862e-04, 1.97437105e+02
95.345, 1.03546829e+00, 8.58321674e-04, 1.97445736e+02
95.355, 1.03547202e+00, 8.58323486e-04, 1.97454368e+02
95.365, 1.03547574e+00, 8.58325297e-04, 1.97462993e+02
95.375, 1.03547946e+00, 8.58327109e-04, 1.97471625e+02
95.385, 1.03548318e+00, 8.58328922e-04, 1.97480257e+02
95.395, 1.03548690e+00, 8.58330734e-04, 1.97488882e+02
95.405, 1.03549062e+00, 8.58332547e-04, 1.97497513e+02
95.415, 1.03549435e+00, 8.58334361e-04, 1.97506144e+02
95.425, 1.03549807e+00, 8.58336175e-04, 1.97514776e+02
95.435, 1.03550179e+00, 8.58337988e-04, 1.97523401e+02
95.445, 1.03550551e+00, 8.58339802e-04, 1.97532032e+02
95.455, 1.03550923e+00, 8.58341617e-04, 1.97540663e+02
95.465, 1.03551295e+00, 8.58343430e-04, 1.97549288e+02
95.475, 1.03551667e+00, 8.58345246e-04, 1.97557919e+02
95.485, 1.03552039e+00, 8.58347061e-04, 1.97566550e+02
95.495, 1.03552411e+00, 8.58348877e-04, 1.97575181e+02
95.505, 1.03552783e+00, 8.58350692e-04, 1.97583806e+02
95.515, 1.03553155e+00, 8.58352508e-04, 1.97592437e+02
95.525, 1.03553528e+00, 8.58354324e-04, 1.97601068e+02
95.535, 1.03553900e+00, 8.58356141e-04, 1.97609698e+02
95.545, 1.03554272e+00, 8.58357957e-04, 1.97618323e+02
95.555, 1.03554644e+00, 8.58359774e-04, 1.97626953e+02
95.565, 1.03555016e+00, 8.58361592e-04, 1.97635584e+02
95.575, 1.03555388e+00, 8.58363408e-04, 1.97644208e+02
95.585, 1.03555760e+00, 8.58365227e-04, 1.97652839e+02
95.595, 1.03556132e+00, 8.58367045e-04, 1.97661469e+02
95.605, 1.03556504e+00, 8.58368864e-04, 1.97670100e+02
95.615, 1.03556876e+00, 8.58370681e-04, 1.97678724e+02
95.625, 1.03557248e+00, 8.58372500e-04, 1.97687354e+02
95.635, 1.03557620e+00, 8.58374320e-04, 1.97695984e+02
95.645, 1.03557992e+00, 8.58376138e-04, 1.97704608e+02
95.655, 1.03558364e+00, 8.58377958e-04, 1.97713238e+02
95.665, 1.03558736e+00, 8.58379778e-04, 1.97721869e+02
95.675, 1.03559108e+00, 8.58381599e-04, 1.97730499e+02
95.685, 1.03559479e+00, 8.58383418e-04, 1.97739122e+02
95.695, 1.03559852e+00, 8.58385239e-04, 1.97747752e+02
95.705, 1.03560224e+00, 8.58387061e-04, 1.97756382e+02
95.715, 1.03560595e+00, 8.58388881e-04, 1.97765006e+02
95.725, 1.03560967e+00, 8.58390703e-04, 1.97773636e+02
95.735, 1.03561339e+00, 8.58392525e-04, 1.97782266e+02
95.745, 1.03561711e+00, 8.58394347e-04, 1.97790895e+02
95.755, 1.03562083e+00, 8.58396169e-04, 1.97799519e+02
95.765, 1.03562455e+00, 8.58397991e-04, 1.97808148e+02
95.775, 1.03562827e+00, 8.58399815e-04, 1.97816778e+02
95.785, 1.03563199e+00, 8.58401638e-04, 1.97825407e+02
95.795, 1.03563571e+00, 8.58403460e-04, 1.97834030e+02
95.805, 1.03563942e+00, 8.58405284e-04, 1.97842660e+02
95.815, 1.03564314e+00, 8.58407109e-04, 1.97851289e+02
95.825, 1.03564686e+00, 8.58408932e-04, 1.97859912e+02
95.835, 1.03565058e+00, 8.58410756e-04, 1.97868542e+02
95.845, 1.03565430e+00, 8.58412581e-04, 1.97877171e+02
95.855, 1.03565802e+00, 8.58414407e-04, 1.97885800e+02
95.865, 1.03566173e+00, 8.58416231e-04, 1.97894423e+02
95.875, 1.03566545e+00, 8.58418057e-04, 1.97903052e+02
95.885, 1.03566917e+00, 8.58419883e-04, 1.97911681e+02
95.895, 1.03567289e+00, 8.58421708e-04, 1.97920304e+02
95.905, 1.03567661e+00, 8.58423534e-04, 1.97928933e+02
95.915, 1.03568033e+00, 8.58425361e-04, 1.97937561e+02
95.925, 1.03568404e+00, 8.58427188e-04, 1.97946190e+02
95.935, 1.03568776e+00, 8.58429014e-04, 1.97954813e+02
95.945, 1.03569148e+00, 8.58430842e-04, 1.97963441e+02
95.955, 1.03569520e+00, 8.58432670e-04, 1.97972070e+02
95.965, 1.03569891e+00, 8.58434497e-04, 1.97980692e+02
95.975, 1.03570263e+00, 8.58436325e-04, 1.97989321e+02
95.985, 1.03570635e+00, 8.58438154e-04, 1.97997950e+02
95.995, 1.03571007e+00, 8.58439983e-04, 1.98006578e+02
96.005, 1.03571378e+00, 8.58441811e-04, 1.98015200e+02
96.015, 1.03571750e+00, 8.58443640e-04, 1.98023829e+02
96.025, 1.03572122e+00, 8.58445470e-04, 1.98032457e+02
96.035, 1.03572494e+00, 8.58447300e-04, 1.98041085e+02
96.045, 1.03572865e+00, 8.58449129e-04, 1.98049707e+02
96.055, 1.03573237e+00, 8.58450959e-04, 1.98058335e+02
96.065, 1.03573609e+00, 8.58452790e-04, 1.98066963e+02
96.075, 1.03573980e+00, 8.58454620e-04, 1.98075585e+02
96.085, 1.03574352e+00, 8.58456451e-04, 1.98084213e+02
96.095, 1.03574724e+00, 8.58458283e-04, 1.98092841e+02
96.105, 1.03575095e+00, 8.58460115e-04, 1.98101469e+02
96.115, 1.03575467e+00, 8.58461946e-04, 1.98110091e+02
96.125, 1.03575839e+00, 8.58463778e-04, 1.98118719e+02
96.135, 1.03576210e+00, 8.58465611e-04, 1.98127346e+02
96.145, 1.03576582e+00, 8.58467442e-04, 1.98135968e+02
96.155, 1.03576953e+00, 8.58469275e-04, 1.98144595e+02
96.165, 1.03577325e+00, 8.58471109e-04, 1.98153223e+02
96.175, 1.03577697e+00, 8.58472943e-04, 1.98161851e+02
96.185, 1.03578068e+00, 8.58474775e-04, 1.98170472e+02
96.195, 1.03578440e+00, 8.58476609e-04, 1.98179099e+02
96.205, 1.03578812e+00, 8.58478444e-04, 1.98187727e+02
96.215, 1.03579183e+00, 8.58480277e-04, 1.98196348e+02
96.225, 1.03579555e+00, 8.58482112e-04, 1.98204975e+02
96.235, 1.03579926e+00, 8.58483948e-04, 1.98213602e+02
96.245, 1.03580298e+00, 8.58485783e-04, 1.98222230e+02
96.255, 1.03580669e+00, 8.58487618e-04, 1.98230850e+02
96.265, 1.03581041e+00, 8.58489454e-04, 1.98239478e+02
96.275, 1.03581413e+00, 8.58491290e-04, 1.98248105e+02
96.285, 1.03581784e+00, 8.58493127e-04, 1.98256732e+02
96.295, 1.03582155e+00, 8.58494962e-04, 1.98265352e+02
96.305, 1.03582527e+00, 8.58496800e-04, 1.98273979e+02
96.315, 1.03582899e+00, 8.58498637e-04, 1.98282606e+02
96.325, 1.03583270e+00, 8.58500473e-04, 1.98291227e+02
96.335, 1.03583642e+00, 8.58502311e-04, 1.98299853e+02
96.345, 1.03584013e+00, 8.58504149e-04, 1.98308480e+02
96.355, 1.03584385e+00, 8.58505988e-04, 1.98317107e+02
96.365, 1.03584756e+00, 8.58507825e-04, 1.98325727e+02
96.375, 1.03585128e+00, 8.58509664e-04, 1.98334354e+02
96.385, 1.03585499e+00, 8.58511504e-04, 1.98342980e+02
96.395, 1.03585870e+00, 8.58513342e-04, 1.98351600e+02
96.405, 1.03586242e+00, 8.58515181e-04, 1.98360227e+02
96.415, 1.03586613e+00, 8.58517022e-04, 1.98368853e+02
96.425, 1.03586985e+00, 8.58518862e-04, 1.98377480e+02
96.435, 1.03587356e+00, 8.58520701e-04, 1.98386100e+02
96.445, 1.03587728e+00, 8.58522542e-04, 1.98394726e+02
96.455, 1.03588099e+00, 8.58524383e-04, 1.98403352e+02
96.465, 1.03588470e+00, 8.58526223e-04, 1.98411972e+02
96.475, 1.03588842e+00, 8.58528065e-04, 1.98420598e+02
96.485, 1.03589213e+00, 8.58529907e-04, 1.98429224e+02
96.495, 1.03589585e+00, 8.58531749e-04, 1.98437850e+02
96.505, 1.03589956e+00, 8.58533590e-04, 1.98446469e+02
96.515, 1.03590327e+00, 8.58535432e-04, 1.98455095e+02
96.525, 1.03590699e+00, 8.58537275e-04, 1.98463721e+02
96.535, 1.03591070e+00, 8.58539119e-04, 1.98472347e+02
96.545, 1.03591441e+00, 8.58540961e-04, 1.98480966e+02
96.555, 1.03591813e+00, 8.58542804e-04, 1.98489592e+02
96.565, 1.03592184e+00, 8.58544648e-04, 1.98498218e+02
96.575, 1.03592555e+00, 8.58546491e-04, 1.98506837e+02
96.585, 1.03592927e+00, 8.58548336e-04, 1.98515463e+02
96.595, 1.03593298e+00, 8.58550181e-04, 1.98524088e+02
96.605, 1.03593670e+00, 8.58552026e-04, 1.98532714e+02
96.615, 1.03594041e+00, 8.58553870e-04, 1.98541332e+02
96.625, 1.03594412e+00, 8.58555715e-04, 1.98549958e+02
96.635, 1.03594784e+00, 8.58557561e-04, 1.98558583e+02
96.645, 1.03595155e+00, 8.58559406e-04, 1.98567202e+02
96.655, 1.03595526e+00, 8.58561252e-04, 1.98575827e+02
96.665, 1.03595897e+00, 8.58563099e-04, 1.98584452e+02
96.675, 1.03596269e+00, 8.58564946e-04, 1.98593078e+02
96.685, 1.03596640e+00, 8.58566792e-04, 1.98601696e+02
96.695, 1.03597011e+00, 8.58568639e-04, 1.98610321e+02
96.705, 1.03597382e+00, 8.58570487e-04, 1.98618946e+02
96.715, 1.03597753e+00, 8.58572333e-04, 1.98627565e+02
96.725, 1.03598125e+00, 8.58574182e-04, 1.98636189e+02
96.735, 1.03598496e+00, 8.58576030e-04, 1.98644814e+02
96.745, 1.03598867e+00, 8.58577879e-04, 1.98653439e+02
96.755, 1.03599238e+00, 8.58579726e-04, 1.98662057e+02
96.765, 1.03599610e+00, 8.58581576e-04, 1.98670682e+02
96.775, 1.03599981e+00, 8.58583425e-04, 1.98679307e+02
96.785, 1.03600352e+00, 8.58585275e-04, 1.98687931e+02
96.795, 1.03600723e+00, 8.58587124e-04, 1.98696549e+02
96.805, 1.03601094e+00, 8.58588974e-04, 1.98705174e+02
96.815, 1.03601466e+00, 8.58590825e-04, 1.98713798e+02
96.825, 1.03601837e+00, 8.58592674e-04, 1.98722416e+02
96.835, 1.03602208e+00, 8.58594525e-04, 1.98731040e+02
96.845, 1.03602579e+00, 8.58596377e-04, 1.98739665e+02
96.855, 1.03602950e+00, 8.58598228e-04, 1.98748289e+02
96.865, 1.03603321e+00, 8.58600079e-04, 1.98756907e+02
96.875, 1.03603692e+00, 8.58601931e-04, 1.98765531e+02
96.885, 1.03604064e+00, 8.58603784e-04, 1.98774155e+02
96.895, 1.03604435e+00, 8.58605635e-04, 1.98782772e+02
96.905, 1.03604806e+00, 8.58607488e-04, 1.98791396e+02
96.915, 1.03605177e+00, 8.58609341e-04, 1.98800020e+02
96.925, 1.03605548e+00, 8.58611195e-04, 1.98808644e+02
96.935, 1.03605919e+00, 8.58613047e-04, 1.98817261e+02
96.945, 1.03606290e+00, 8.58614901e-04, 1.98825885e+02
96.955, 1.03606661e+00, 8.58616755e-04, 1.98834509e+02
96.965, 1.03607032e+00, 8.58618608e-04, 1.98843126e+02
96.975, 1.03607403e+00, 8.58620463e-04, 1.98851750e+02
96.985, 1.03607775e+00, 8.58622318e-04, 1.98860373e+02
96.995, 1.03608146e+00, 8.58624174e-04, 1.98868997e+02
97.005, 1.03608516e+00, 8.58626028e-04, 1.98877614e+02
97.015, 1.03608888e+00, 8.58627884e-04, 1.98886237e+02
97.025, 1.03609259e+00, 8.58629740e-04, 1.98894861e+02
97.035, 1.03609630e+00, 8.58631596e-04, 1.98903484e+02
97.045, 1.03610001e+00, 8.58633452e-04, 1.98912101e+02
97.055, 1.03610372e+00, 8.58635309e-04, 1.98920724e+02
97.065, 1.03610743e+00, 8.58637166e-04, 1.98929347e+02
97.075, 1.03611114e+00, 8.58639022e-04, 1.98937964e+02
97.085, 1.03611485e+00, 8.58640880e-04, 1.98946587e+02
97.095, 1.03611856e+00, 8.58642738e-04, 1.98955210e+02
97.105, 1.03612227e+00, 8.58644596e-04, 1.98963833e+02
97.115, 1.03612598e+00, 8.58646453e-04, 1.98972449e+02
97.125, 1.03612969e+00, 8.58648312e-04, 1.98981072e+02
97.135, 1.03613340e+00, 8.58650171e-04, 1.98989695e+02
97.145, 1.03613710e+00, 8.58652029e-04, 1.98998311e+02
97.155, 1.03614081e+00, 8.58653888e-04, 1.99006934e+02
97.165, 1.03614452e+00, 8.58655748e-04, 1.99015557e+02
97.175, 1.03614823e+00, 8.58657608e-04, 1.99024180e+02
97.185, 1.03615194e+00, 8.58659467e-04, 1.99032796e+02
97.195, 1.03615565e+00, 8.58661328e-04, 1.99041418e+02
97.205, 1.03615936e+00, 8.58663189e-04, 1.99050041e+02
97.215, 1.03616307e+00, 8.58665048e-04, 1.99058657e+02
97.225, 1.03616678e+00, 8.58666910e-04, 1.99067279e+02
97.235, 1.03617049e+00, 8.58668771e-04, 1.99075901e+02
97.245, 1.03617420e+00, 8.58670633e-04, 1.99084524e+02
97.255, 1.03617790e+00, 8.58672494e-04, 1.99093139e+02
97.265, 1.03618161e+00, 8.58674357e-04, 1.99101762e+02
97.275, 1.03618532e+00, 8.58676219e-04, 1.99110384e+02
97.285, 1.03618903e+00, 8.58678082e-04, 1.99119006e+02
97.295, 1.03619274e+00, 8.58679944e-04, 1.99127621e+02
97.305, 1.03619645e+00, 8.58681808e-04, 1.99136243e+02
97.315, 1.03620016e+00, 8.58683671e-04, 1.99144865e+02
97.325, 1.03620386e+00, 8.58685534e-04, 1.99153481e+02
97.335, 1.03620757e+00, 8.58687398e-04, 1.99162103e+02
97.345, 1.03621128e+00, 8.58689263e-04, 1.99170724e+02
97.355, 1.03621499e+00, 8.58691128e-04, 1.99179346e+02
97.365, 1.03621869e+00, 8.58692991e-04, 1.99187961e+02
97.375, 1.03622240e+00, 8.58694857e-04, 1.99196583e+02
97.385, 1.03622611e+00, 8.58696722e-04, 1.99205205e+02
97.395, 1.03622982e+00, 8.58698587e-04, 1.99213820e+02
97.405, 1.03623353e+00, 8.58700453e-04, 1.99222441e+02
97.415, 1.03623723e+00, 8.58702319e-04, 1.99231063e+02
97.425, 1.03624094e+00, 8.58704186e-04, 1.99239684e+02
97.435, 1.03624465e+00, 8.58706052e-04, 1.99248299e+02
97.445, 1.03624836e+00, 8.58707919e-04, 1.99256920e+02
97.455, 1.03625206e+00, 8.58709786e-04, 1.99265541e+02
97.465, 1.03625577e+00, 8.58711653e-04, 1.99274156e+02
97.475, 1.03625948e+00, 8.58713521e-04, 1.99282777e+02
97.485, 1.03626319e+00, 8.58715389e-04, 1.99291398e+02
97.495, 1.03626689e+00, 8.58717257e-04, 1.99300019e+02
97.505, 1.03627060e+00, 8.58719125e-04, 1.99308634e+02
97.515, 1.03627431e+00, 8.58720994e-04, 1.99317255e+02
97.525, 1.03627801e+00, 8.58722863e-04, 1.99325876e+02
97.535, 1.03628172e+00, 8.58724733e-04, 1.99334497e+02
97.545, 1.03628543e+00, 8.58726601e-04, 1.99343111e+02
97.555, 1.03628913e+00, 8.58728471e-04, 1.99351732e+02
97.565, 1.03629284e+00, 8.58730342e-04, 1.99360352e+02
97.575, 1.03629655e+00, 8.58732211e-04, 1.99368966e+02
97.585, 1.03630025e+00, 8.58734082e-04, 1.99377587e+02
97.595, 1.03630396e+00, 8.58735953e-04, 1.99386208e+02
97.605, 1.03630767e+00, 8.58737824e-04, 1.99394828e+02
97.615, 1.03631137e+00, 8.58739694e-04, 1.99403442e+02
97.625, 1.03631508e+00, 8.58741566e-04, 1.99412062e+02
97.635, 1.03631878e+00, 8.58743439e-04, 1.99420683e+02
97.645, 1.03632249e+00, 8.58745310e-04, 1.99429296e+02
97.655, 1.03632620e+00, 8.58747182e-04, 1.99437917e+02
97.665, 1.03632990e+00, 8.58749055e-04, 1.99446537e+02
97.675, 1.03633361e+00, 8.58750929e-04, 1.99455157e+02
97.685, 1.03633731e+00, 8.58752801e-04, 1.99463771e+02
97.695, 1.03634102e+00, 8.58754674e-04, 1.99472391e+02
97.705, 1.03634473e+00, 8.58756549e-04, 1.99481011e+02
97.715, 1.03634843e+00, 8.58758421e-04, 1.99489624e+02
97.725, 1.03635213e+00, 8.58760296e-04, 1.99498244e+02
97.735, 1.03635584e+00, 8.58762171e-04, 1.99506864e+02
97.745, 1.03635955e+00, 8.58764046e-04, 1.99515484e+02
97.755, 1.03636325e+00, 8.58765920e-04, 1.99524097e+02
97.765, 1.03636696e+00, 8.58767795e-04, 1.99532717e+02
97.775, 1.03637066e+00, 8.58769671e-04, 1.99541336e+02
97.785, 1.03637437e+00, 8.58771547e-04, 1.99549956e+02
97.795, 1.03637807e+00, 8.58773422e-04, 1.99558569e+02
97.805, 1.03638178e+00, 8.58775299e-04, 1.99567189e+02
97.815, 1.03638548e+00, 8.58777176e-04, 1.99575808e+02
97.825, 1.03638919e+00, 8.58779052e-04, 1.99584421e+02
97.835, 1.03639289e+00, 8.58780929e-04, 1.99593040e+02
97.845, 1.03639660e+00, 8.58782807e-04, 1.99601660e+02
97.855, 1.03640030e+00, 8.58784685e-04, 1.99610279e+02
97.865, 1.03640400e+00, 8.58786562e-04, 1.99618892e+02
97.875, 1.03640771e+00, 8.58788440e-04, 1.99627511e+02
97.885, 1.03641141e+00, 8.58790319e-04, 1.99636130e+02
97.895, 1.03641512e+00, 8.58792197e-04, 1.99644742e+02
97.905, 1.03641882e+00, 8.58794076e-04, 1.99653361e+02
97.915, 1.03642253e+00, 8.58795956e-04, 1.99661980e+02
97.925, 1.03642623e+00, 8.58797836e-04, 1.99670599e+02
97.935, 1.03642993e+00, 8.58799714e-04, 1.99679212e+02
97.945, 1.03643364e+00, 8.58801595e-04, 1.99687830e+02
97.955, 1.03643734e+00, 8.58803475e-04, 1.99696449e+02
97.965, 1.03644105e+00, 8.58805355e-04, 1.99705061e+02
97.975, 1.03644475e+00, 8.58807236e-04, 1.99713680e+02
97.985, 1.03644845e+00, 8.58809117e-04, 1.99722299e+02
97.995, 1.03645216e+00, 8.58810999e-04, 1.99730917e+02
98.005, 1.03645586e+00, 8.58812879e-04, 1.99739529e+02
98.015, 1.03645956e+00, 8.58814762e-04, 1.99748148e+02
98.025, 1.03646327e+00, 8.58816644e-04, 1.99756766e+02
98.035, 1.03646697e+00, 8.58818527e-04, 1.99765384e+02
98.045, 1.03647067e+00, 8.58820408e-04, 1.99773996e+02
98.055, 1.03647438e+00, 8.58822292e-04, 1.99782615e+02
98.065, 1.03647808e+00, 8.58824175e-04, 1.99791233e+02
98.075, 1.03648178e+00, 8.58826057e-04, 1.99799844e+02
98.085, 1.03648549e+00, 8.58827941e-04, 1.99808463e+02
98.095, 1.03648919e+00, 8.58829826e-04, 1.99817081e+02
98.105, 1.03649289e+00, 8.58831710e-04, 1.99825699e+02
98.115, 1.03649660e+00, 8.58833594e-04, 1.99834310e+02
98.125, 1.03650030e+00, 8.58835479e-04, 1.99842928e+02
98.135, 1.03650400e+00, 8.58837364e-04, 1.99851546e+02
98.145, 1.03650770e+00, 8.58839248e-04, 1.99860157e+02
98.155, 1.03651141e+00, 8.58841134e-04, 1.99868775e+02
98.165, 1.03651511e+00, 8.58843020e-04, 1.99877393e+02
98.175, 1.03651881e+00, 8.58844907e-04, 1.99886010e+02
98.185, 1.03652251e+00, 8.58846792e-04, 1.99894621e+02
98.195, 1.03652622e+00, 8.58848679e-04, 1.99903239e+02
98.205, 1.03652992e+00, 8.58850566e-04, 1.99911857e+02
98.215, 1.03653362e+00, 8.58852452e-04, 1.99920467e+02
98.225, 1.03653732e+00, 8.58854340e-04, 1.99929085e+02
98.235, 1.03654102e+00, 8.58856228e-04, 1.99937702e+02
98.245, 1.03654473e+00, 8.58858116e-04, 1.99946320e+02
98.255, 1.03654843e+00, 8.58860003e-04, 1.99954930e+02
98.265, 1.03655213e+00, 8.58861892e-04, 1.99963548e+02
98.275, 1.03655583e+00, 8.58863781e-04, 1.99972165e+02
98.285, 1.03655953e+00, 8.58865670e-04, 1.99980782e+02
98.295, 1.03656323e+00, 8.58867558e-04, 1.99989392e+02
98.305, 1.03656694e+00, 8.58869448e-04, 1.99998009e+02
98.315, 1.03657064e+00, 8.58871338e-04, 2.00006626e+02
98.325, 1.03657434e+00, 8.58873227e-04, 2.00015237e+02
98.335, 1.03657804e+00, 8.58875118e-04, 2.00023854e+02
98.345, 1.03658174e+00, 8.58877009e-04, 2.00032471e+02
98.355, 1.03658544e+00, 8.58878900e-04, 2.00041087e+02
98.365, 1.03658914e+00, 8.58880790e-04, 2.00049698e+02
98.375, 1.03659284e+00, 8.58882681e-04, 2.00058314e+02
98.385, 1.03659655e+00, 8.58884573e-04, 2.00066931e+02
98.395, 1.03660025e+00, 8.58886464e-04, 2.00075541e+02
98.405, 1.03660395e+00, 8.58888357e-04, 2.00084157e+02
98.415, 1.03660765e+00, 8.58890249e-04, 2.00092774e+02
98.425, 1.03661135e+00, 8.58892142e-04, 2.00101390e+02
98.435, 1.03661505e+00, 8.58894034e-04, 2.00110000e+02
98.445, 1.03661875e+00, 8.58895928e-04, 2.00118617e+02
98.455, 1.03662245e+00, 8.58897821e-04, 2.00127233e+02
98.465, 1.03662615e+00, 8.58899714e-04, 2.00135843e+02
98.475, 1.03662985e+00, 8.58901608e-04, 2.00144459e+02
98.485, 1.03663355e+00, 8.58903503e-04, 2.00153075e+02
98.495, 1.03663725e+00, 8.58905398e-04, 2.00161691e+02
98.505, 1.03664095e+00, 8.58907291e-04, 2.00170301e+02
98.515, 1.03664465e+00, 8.58909187e-04, 2.00178917e+02
98.525, 1.03664835e+00, 8.58911082e-04, 2.00187532e+02
98.535, 1.03665205e+00, 8.58912978e-04, 2.00196148e+02
98.545, 1.03665575e+00, 8.58914873e-04, 2.00204758e+02
98.555, 1.03665945e+00, 8.58916769e-04, 2.00213373e+02
98.565, 1.03666315e+00, 8.58918666e-04, 2.00221989e+02
98.575, 1.03666685e+00, 8.58920561e-04, 2.00230598e+02
98.585, 1.03667055e+00, 8.58922458e-04, 2.00239214e+02
98.595, 1.03667425e+00, 8.58924356e-04, 2.00247830e+02
98.605, 1.03667795e+00, 8.58926254e-04, 2.00256445e+02
98.615, 1.03668165e+00, 8.58928150e-04, 2.00265054e+02
98.625, 1.03668535e+00, 8.58930048e-04, 2.00273670e+02
98.635, 1.03668905e+00, 8.58931947e-04, 2.00282285e+02
98.645, 1.03669275e+00, 8.58933844e-04, 2.00290894e+02
98.655, 1.03669645e+00, 8.58935743e-04, 2.00299509e+02
98.665, 1.03670015e+00, 8.58937642e-04, 2.00308124e+02
98.675, 1.03670385e+00, 8.58939542e-04, 2.00316740e+02
98.685, 1.03670754e+00, 8.58941440e-04, 2.00325348e+02
98.695, 1.03671124e+00, 8.58943340e-04, 2.00333963e+02
98.705, 1.03671494e+00, 8.58945241e-04, 2.00342578e+02
98.715, 1.03671864e+00, 8.58947140e-04, 2.00351187e+02
98.725, 1.03672234e+00, 8.58949041e-04, 2.00359802e+02
98.735, 1.03672604e+00, 8.58950942e-04, 2.00368417e+02
98.745, 1.03672974e+00, 8.58952843e-04, 2.00377031e+02
98.755, 1.03673343e+00, 8.58954743e-04, 2.00385640e+02
98.765, 1.03673713e+00, 8.58956645e-04, 2.00394254e+02
98.775, 1.03674083e+00, 8.58958547e-04, 2.00402869e+02
98.785, 1.03674453e+00, 8.58960450e-04, 2.00411484e+02
98.795, 1.03674823e+00, 8.58962351e-04, 2.00420092e+02
98.805, 1.03675192e+00, 8.58964254e-04, 2.00428706e+02
98.815, 1.03675562e+00, 8.58966157e-04, 2.00437321e+02
98.825, 1.03675932e+00, 8.58968059e-04, 2.00445929e+02
98.835, 1.03676302e+00, 8.58969963e-04, 2.00454543e+02
98.845, 1.03676672e+00, 8.58971867e-04, 2.00463158e+02
98.855, 1.03677042e+00, 8.58973771e-04, 2.00471772e+02
98.865, 1.03677411e+00, 8.58975674e-04, 2.00480380e+02
98.875, 1.03677781e+00, 8.58977579e-04, 2.00488994e+02
98.885, 1.03678151e+00, 8.58979484e-04, 2.00497608e+02
98.895, 1.03678520e+00, 8.58981388e-04, 2.00506216e+02
98.905, 1.03678890e+00, 8.58983294e-04, 2.00514830e+02
98.915, 1.03679260e+00, 8.58985200e-04, 2.00523444e+02
98.925, 1.03679630e+00, 8.58987106e-04, 2.00532058e+02
98.935, 1.03679999e+00, 8.58989011e-04, 2.00540665e+02
98.945, 1.03680369e+00, 8.58990917e-04, 2.00549279e+02
98.955, 1.03680739e+00, 8.58992824e-04, 2.00557893e+02
98.965, 1.03681108e+00, 8.58994730e-04, 2.00566500e+02
98.975, 1.03681478e+00, 8.58996637e-04, 2.00575114e+02
98.985, 1.03681848e+00, 8.58998545e-04, 2.00583727e+02
98.995, 1.03682218e+00, 8.59000453e-04, 2.00592341e+02
99.005, 1.03682587e+00, 8.59002360e-04, 2.00600948e+02
99.015, 1.03682957e+00, 8.59004268e-04, 2.00609561e+02
99.025, 1.03683327e+00, 8.59006177e-04, 2.00618175e+02
99.035, 1.03683696e+00, 8.59008086e-04, 2.00626788e+02
99.045, 1.03684066e+00, 8.59009994e-04, 2.00635395e+02
99.055, 1.03684436e+00, 8.59011903e-04, 2.00644008e+02
99.065, 1.03684805e+00, 8.59013813e-04, 2.00652622e+02
99.075, 1.03685175e+00, 8.59015722e-04, 2.00661228e+02
99.085, 1.03685544e+00, 8.59017632e-04, 2.00669842e+02
99.095, 1.03685914e+00, 8.59019542e-04, 2.00678455e+02
99.105, 1.03686284e+00, 8.59021453e-04, 2.00687068e+02
99.115, 1.03686653e+00, 8.59023363e-04, 2.00695674e+02
99.125, 1.03687023e+00, 8.59025274e-04, 2.00704287e+02
99.135, 1.03687392e+00, 8.59027186e-04, 2.00712900e+02
99.145, 1.03687762e+00, 8.59029096e-04, 2.00721506e+02
99.155, 1.03688131e+00, 8.59031008e-04, 2.00730119e+02
99.165, 1.03688501e+00, 8.59032921e-04, 2.00738732e+02
99.175, 1.03688871e+00, 8.59034834e-04, 2.00747345e+02
99.185, 1.03689240e+00, 8.59036745e-04, 2.00755951e+02
99.195, 1.03689610e+00, 8.59038658e-04, 2.00764564e+02
99.205, 1.03689979e+00, 8.59040572e-04, 2.00773176e+02
99.215, 1.03690349e+00, 8.59042484e-04, 2.00781782e+02
99.225, 1.03690718e+00, 8.59044398e-04, 2.00790395e+02
99.235, 1.03691088e+00, 8.59046312e-04, 2.00799007e+02
99.245, 1.03691457e+00, 8.59048227e-04, 2.00807619e+02
99.255, 1.03691827e+00, 8.59050140e-04, 2.00816225e+02
99.265, 1.03692196e+00, 8.59052055e-04, 2.00824837e+02
99.275, 1.03692566e+00, 8.59053970e-04, 2.00833450e+02
